x,y,cluster,term,genes
-2.5979118,12.660237,Cluster 4,PPM1B,CDK9 IKBKB CDK6 CETN1 CETN2 BAD MSN CDK2 MAP3K7 
-2.5841236,12.959927,Cluster 4,PTPN2,STAT5B INSR PDGFRB SRC STAT1 SHC1 STAT3 CAV1 WASL EGFR KDR STAT6 MET JAK3 FKBP4 JAK1 STAT5A 
-2.9883368,13.706828,Cluster 4,PTPN12,SRC PSTPIP1 PTK2B WAS ABL1 BCAR1 PTK2 
-2.7536414,14.070374,Cluster 4,PTPN11,STAT5B MAP3K4 PDGFRB SRC STAT1 IRS1 PXN GAB2 GAB1 SELE EGFR ARHGAP5 SIRPA PTK2B KDR MPZL1 SPRY2 SPRY1 STAT5A PAG1 JAK2 
-3.1363645,12.772172,Cluster 4,PTPN1,RBM39 PTPN1 STAT5B INSR NSF PDGFRB STAT3 BCR-ABL CAV1 ACTN1 PTPN11 GAB1 TYK2 EPOR PTK2 DOK1 NFKBIA TRPV6 MET CRK STAM2 PTPN6 RAF1 LAT BCAR1 EPHA3 SRC GSK3B IRS1 EMS1 CTNNB1 EGFR IGF1R GHR STAT6 PLCG1 STAT5A JAK2 
-4.718312,13.023553,Cluster 5,PTPRE,YES1 INSR SRC KCNB1 MAPK3 MAPK1 FYN 
-4.9439483,12.371846,Cluster 5,PTPRO,NTRK3 NEK8 EPHB2 
-5.5738897,12.282263,Cluster 5,PTPRS,NTRK2 NTRK3 NTRK1 EGFR 
-5.375799,12.499378,Cluster 5,PPM1F,PAK1 CAMK2A CAMK4 CAMK1 
-5.101586,12.224134,Cluster 5,PTPRZ1,NTRK1 ADD2 ARHGAP35 
-5.424084,11.924266,Cluster 5,PTPN9,NSF ERBB2 EGFR 
-5.1079745,13.243222,Cluster 5,DUSP4,MAPK9 MAPK3 MAPK1 
